ParkUnit,Plot,EventDate,VegType,CovClass,MidpointValue,Range
Agate Fossil Beds,AGFO43,Jun  6 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO43,Jun  8 2004,Paved Road,2,3,1 - 5%
Agate Fossil Beds,AGFO43,Jun  8 2004,Upland Prairie,3,15,5 - 25%
Agate Fossil Beds,AGFO43,Jun  8 2004,Western Wheatgrass,4,37.5,25 - 50%
Agate Fossil Beds,AGFO44,Jun  4 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO44,Jun  6 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO44,Jun  6 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO44,Jun  8 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO45,Jun  4 2003,Paved Road,4,37.5,25 - 50%
Agate Fossil Beds,AGFO45,Jun  4 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO45,Jun  6 2005,Paved Road,4,37.5,25 - 50%
Agate Fossil Beds,AGFO45,Jun  6 2005,Upland Prairie,5,62.5,50 - 75%
Agate Fossil Beds,AGFO45,Jun  6 2006,Paved Road,3,15,5 - 25%
Agate Fossil Beds,AGFO45,Jun  6 2006,Upland Prairie,5,62.5,50 - 75%
Agate Fossil Beds,AGFO45,Jun  8 2004,Paved Road,2,3,1 - 5%
Agate Fossil Beds,AGFO45,Jun  8 2004,Upland Prairie,2,3,1 - 5%
Agate Fossil Beds,AGFO45,Jun  8 2004,Western Wheatgrass,3,15,5 - 25%
Agate Fossil Beds,AGFO46,Jun  4 2003,River Terraces,7,97.5,95 - 100%
Agate Fossil Beds,AGFO46,Jun  6 2005,Disturbed Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO46,Jun  6 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO46,Jun  8 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO47,Jun  3 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO47,Jun  7 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO47,Jun  7 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO47,Jun  7 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO48,Jun  4 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO48,Jun  6 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO48,Jun  6 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO48,Jun  8 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO49,Jun  4 2003,River Terraces,7,97.5,95 - 100%
Agate Fossil Beds,AGFO49,Jun  6 2005,Upland Prairie,1,0.5,trace - 1%
Agate Fossil Beds,AGFO49,Jun  6 2005,Wetland,6,85,75 - 95%
Agate Fossil Beds,AGFO49,Jun  6 2006,Riparian Prairie,2,3,1 - 5%
Agate Fossil Beds,AGFO49,Jun  6 2006,Stream,1,0.5,trace - 1%
Agate Fossil Beds,AGFO49,Jun  6 2006,Upland Prairie,6,85,75 - 95%
Agate Fossil Beds,AGFO49,Jun  8 2004,Western Wheatgrass,7,97.5,95 - 100%
Agate Fossil Beds,AGFO5,Jun  5 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO5,Jun  7 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO5,Jun  8 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO5,Jun  8 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO5,May  9 2001,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO50,Jun  3 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO50,Jun  7 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO50,Jun  7 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO50,Jun  7 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO51,Jun  5 2003,Stream,2,3,1 - 5%
Agate Fossil Beds,AGFO51,Jun  5 2003,Wetland,7,97.5,95 - 100%
Agate Fossil Beds,AGFO51,Jun  8 2005,Disturbed Floodplain,4,37.5,25 - 50%
Agate Fossil Beds,AGFO51,Jun  8 2005,Riparian Woodland,3,15,5 - 25%
Agate Fossil Beds,AGFO51,Jun  8 2005,Stream,3,15,5 - 25%
Agate Fossil Beds,AGFO51,Jun  8 2005,Wetland,3,15,5 - 25%
Agate Fossil Beds,AGFO51,Jun  8 2006,Riparian Prairie,3,15,5 - 25%
Agate Fossil Beds,AGFO51,Jun  8 2006,Riparian Woodland,1,0.5,trace - 1%
Agate Fossil Beds,AGFO51,Jun  8 2006,Stream,2,3,1 - 5%
Agate Fossil Beds,AGFO51,Jun  8 2006,Upland Prairie,5,62.5,50 - 75%
Agate Fossil Beds,AGFO51,Jun  8 2006,Wetland,3,15,5 - 25%
Agate Fossil Beds,AGFO51,Jun  9 2004,Stream,2,3,1 - 5%
Agate Fossil Beds,AGFO51,Jun  9 2004,Western Wheatgrass,4,37.5,25 - 50%
Agate Fossil Beds,AGFO51,Jun  9 2004,Wetland,5,62.5,50 - 75%
Agate Fossil Beds,AGFO52,Jun  3 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO52,Jun  7 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO52,Jun  7 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO52,Jun  7 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO53,Jun  6 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO53,Jun  8 2006,Drainage,2,3,1 - 5%
Agate Fossil Beds,AGFO53,Jun  8 2006,Pasture Road,1,0.5,trace - 1%
Agate Fossil Beds,AGFO53,Jun  8 2006,Upland Prairie,6,85,75 - 95%
Agate Fossil Beds,AGFO53,Jun  9 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO53,Jun 10 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO54,Jun  6 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO54,Jun  8 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO54,Jun  9 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO54,Jun 10 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO6,Jun  4 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO6,Jun  6 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO6,Jun  6 2006,Pasture Road,2,3,1 - 5%
Agate Fossil Beds,AGFO6,Jun  6 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO6,Jun  8 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO6,May 10 2001,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO7,Jun  3 2003,Pasture Road,2,3,1 - 5%
Agate Fossil Beds,AGFO7,Jun  3 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO7,Jun  7 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO7,Jun  7 2005,Pasture Road,1,0.5,trace - 1%
Agate Fossil Beds,AGFO7,Jun  7 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO7,Jun  7 2006,Pasture Road,3,15,5 - 25%
Agate Fossil Beds,AGFO7,Jun  7 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO7,May  8 2001,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO8,Jun  3 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO8,Jun  7 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO8,Jun  7 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO8,Jun  7 2006,Pasture Road,4,37.5,25 - 50%
Agate Fossil Beds,AGFO8,Jun  7 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO8,May  9 2001,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO9,Jun  3 2003,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO9,Jun  7 2004,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO9,Jun  7 2005,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO9,Jun  7 2006,Pasture Road,1,0.5,trace - 1%
Agate Fossil Beds,AGFO9,Jun  7 2006,Upland Prairie,7,97.5,95 - 100%
Agate Fossil Beds,AGFO9,May  8 2001,Upland Prairie,7,97.5,95 - 100%
Arkansas Post,ARPO1,Jun  5 2007,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO1,Jun  8 2011,Paved Road,1,0.5,trace - 1%
Arkansas Post,ARPO1,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO1,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO1,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO10,Jun  7 2007,Pasture Road,2,3,1 - 5%
Arkansas Post,ARPO10,Jun  7 2007,Woodland,6,85,75 - 95%
Arkansas Post,ARPO10,Jun  7 2011,Field/Prairie,2,3,1 - 5%
Arkansas Post,ARPO10,Jun  7 2011,Pasture Road,2,3,1 - 5%
Arkansas Post,ARPO10,Jun  7 2011,Woodland,6,85,75 - 95%
Arkansas Post,ARPO10,May 19 2015,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO10,May 19 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO10,May 20 2019,Pasture Road,2,3,1 - 5%
Arkansas Post,ARPO10,May 20 2019,Woodland,6,85,75 - 95%
Arkansas Post,ARPO11,Jun  7 2007,Field/Prairie,3,15,5 - 25%
Arkansas Post,ARPO11,Jun  7 2007,Pasture Road,2,3,1 - 5%
Arkansas Post,ARPO11,May 19 2015,Old Field,3,15,5 - 25%
Arkansas Post,ARPO11,May 19 2015,Shrub,4,37.5,25 - 50%
Arkansas Post,ARPO11,May 19 2015,Woodland,4,37.5,25 - 50%
Arkansas Post,ARPO12,Jun  5 2007,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO12,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO12,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO12,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO13,Jun  5 2007,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO13,Jun  8 2011,Field/Prairie,2,3,1 - 5%
Arkansas Post,ARPO13,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO13,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO13,May 21 2019,Stream,1,0.5,trace - 1%
Arkansas Post,ARPO13,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO14,Jun  6 2007,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO14,Jun  8 2011,Stream,2,3,1 - 5%
Arkansas Post,ARPO14,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO14,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO14,May 21 2019,Stream,1,0.5,trace - 1%
Arkansas Post,ARPO14,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO15,Jun  6 2007,Lawn,1,0.5,trace - 1%
Arkansas Post,ARPO15,Jun  6 2007,Paved Road,1,0.5,trace - 1%
Arkansas Post,ARPO15,Jun  6 2007,Woodland,6,85,75 - 95%
Arkansas Post,ARPO15,Jun  8 2011,Lawn,3,15,5 - 25%
Arkansas Post,ARPO15,Jun  8 2011,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO15,Jun  8 2011,Woodland,6,85,75 - 95%
Arkansas Post,ARPO15,May 18 2015,Lawn,3,15,5 - 25%
Arkansas Post,ARPO15,May 18 2015,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO15,May 18 2015,Woodland,5,62.5,50 - 75%
Arkansas Post,ARPO15,May 21 2019,Lawn,1,0.5,trace - 1%
Arkansas Post,ARPO15,May 21 2019,Paved Road,1,0.5,trace - 1%
Arkansas Post,ARPO15,May 21 2019,Woodland,6,85,75 - 95%
Arkansas Post,ARPO16,Jun  5 2007,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO16,Jun  8 2011,Lawn,2,3,1 - 5%
Arkansas Post,ARPO16,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO16,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO16,May 21 2019,Field/Prairie,2,3,1 - 5%
Arkansas Post,ARPO16,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO17,Jun  5 2007,Pasture Road,1,0.5,trace - 1%
Arkansas Post,ARPO17,Jun  5 2007,Woodland,6,85,75 - 95%
Arkansas Post,ARPO17,Jun  8 2011,Paved Road,1,0.5,trace - 1%
Arkansas Post,ARPO17,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO17,May 18 2015,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO17,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO17,May 21 2019,Paved Road,1,0.5,trace - 1%
Arkansas Post,ARPO17,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO18,Jun  6 2007,Upland Prairie,1,0.5,trace - 1%
Arkansas Post,ARPO18,Jun  6 2007,Woodland,6,85,75 - 95%
Arkansas Post,ARPO18,Jun  8 2011,Field/Prairie,3,15,5 - 25%
Arkansas Post,ARPO18,Jun  8 2011,Trail,1,0.5,trace - 1%
Arkansas Post,ARPO18,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO18,May 18 2015,Field/Prairie,2,3,1 - 5%
Arkansas Post,ARPO18,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO18,May 20 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO19,Jun  6 2007,Paved Road,1,0.5,trace - 1%
Arkansas Post,ARPO19,Jun  6 2007,Woodland,6,85,75 - 95%
Arkansas Post,ARPO19,Jun  8 2011,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO19,Jun  8 2011,Trail,3,15,5 - 25%
Arkansas Post,ARPO19,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO19,May 18 2015,Paved Road,1,0.5,trace - 1%
Arkansas Post,ARPO19,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO19,May 21 2019,Paved Road,1,0.5,trace - 1%
Arkansas Post,ARPO19,May 21 2019,Trail,1,0.5,trace - 1%
Arkansas Post,ARPO19,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO2,Jun  5 2007,Paved Road,3,15,5 - 25%
Arkansas Post,ARPO2,Jun  5 2007,Woodland,5,62.5,50 - 75%
Arkansas Post,ARPO2,Jun  8 2011,Paved Road,3,15,5 - 25%
Arkansas Post,ARPO2,Jun  8 2011,Woodland,6,85,75 - 95%
Arkansas Post,ARPO2,May 18 2015,Highway Right of Way,1,0.5,trace - 1%
Arkansas Post,ARPO2,May 18 2015,Paved Road,3,15,5 - 25%
Arkansas Post,ARPO2,May 18 2015,Woodland,5,62.5,50 - 75%
Arkansas Post,ARPO2,May 21 2019,Paved Road,3,15,5 - 25%
Arkansas Post,ARPO2,May 21 2019,Woodland,6,85,75 - 95%
Arkansas Post,ARPO20,Jun  6 2007,Lawn,1,0.5,trace - 1%
Arkansas Post,ARPO20,Jun  6 2007,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO20,Jun  6 2007,Woodland,4,37.5,25 - 50%
Arkansas Post,ARPO20,Jun  8 2011,Lawn,5,62.5,50 - 75%
Arkansas Post,ARPO20,Jun  8 2011,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO20,Jun  8 2011,Woodland,5,62.5,50 - 75%
Arkansas Post,ARPO20,May 18 2015,Lawn,4,37.5,25 - 50%
Arkansas Post,ARPO20,May 18 2015,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO20,May 18 2015,Woodland,4,37.5,25 - 50%
Arkansas Post,ARPO20,May 21 2019,Lawn,4,37.5,25 - 50%
Arkansas Post,ARPO20,May 21 2019,Paved Road,3,15,5 - 25%
Arkansas Post,ARPO20,May 21 2019,Woodland,5,62.5,50 - 75%
Arkansas Post,ARPO21,Jun  5 2007,Shrub,7,97.5,95 - 100%
Arkansas Post,ARPO21,Jun  8 2011,Field/Prairie,6,85,75 - 95%
Arkansas Post,ARPO21,Jun  8 2011,Lawn,1,0.5,trace - 1%
Arkansas Post,ARPO21,Jun  8 2011,Woodland,3,15,5 - 25%
Arkansas Post,ARPO21,May 18 2015,Field/Prairie,7,97.5,95 - 100%
Arkansas Post,ARPO21,May 20 2019,Shrub,4,37.5,25 - 50%
Arkansas Post,ARPO21,May 20 2019,Woodland,5,62.5,50 - 75%
Arkansas Post,ARPO22,Jun  5 2007,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO22,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO22,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO22,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO23,Jun  6 2007,Lawn,1,0.5,trace - 1%
Arkansas Post,ARPO23,Jun  6 2007,Trail,2,3,1 - 5%
Arkansas Post,ARPO23,Jun  6 2007,Woodland,5,62.5,50 - 75%
Arkansas Post,ARPO23,Jun  8 2011,Lawn,1,0.5,trace - 1%
Arkansas Post,ARPO23,Jun  8 2011,Trail,3,15,5 - 25%
Arkansas Post,ARPO23,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO23,May 18 2015,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO23,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO23,May 20 2019,Trail,2,3,1 - 5%
Arkansas Post,ARPO23,May 20 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO24,Jun  5 2007,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO24,Jun  8 2011,Lawn,1,0.5,trace - 1%
Arkansas Post,ARPO24,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO24,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO24,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO25,Jun  6 2007,Lawn,5,62.5,50 - 75%
Arkansas Post,ARPO25,Jun  6 2007,Pond,2,3,1 - 5%
Arkansas Post,ARPO25,Jun  6 2007,Trail,1,0.5,trace - 1%
Arkansas Post,ARPO25,Jun  8 2011,Lawn,7,97.5,95 - 100%
Arkansas Post,ARPO25,Jun  8 2011,Trail,1,0.5,trace - 1%
Arkansas Post,ARPO25,May 18 2015,Lawn,5,62.5,50 - 75%
Arkansas Post,ARPO25,May 18 2015,Open Woodland,2,3,1 - 5%
Arkansas Post,ARPO25,May 18 2015,Paved Road,1,0.5,trace - 1%
Arkansas Post,ARPO25,May 18 2015,Pond,2,3,1 - 5%
Arkansas Post,ARPO25,May 20 2019,Lawn,7,97.5,95 - 100%
Arkansas Post,ARPO25,May 20 2019,Pond,1,0.5,trace - 1%
Arkansas Post,ARPO25,May 20 2019,Trail,2,3,1 - 5%
Arkansas Post,ARPO26,Jun  5 2007,Lawn,6,85,75 - 95%
Arkansas Post,ARPO26,Jun  5 2007,Pond,1,0.5,trace - 1%
Arkansas Post,ARPO26,Jun  7 2011,Lawn,7,97.5,95 - 100%
Arkansas Post,ARPO26,Jun  7 2011,Trail,2,3,1 - 5%
Arkansas Post,ARPO26,Jun  7 2011,Woodland,1,0.5,trace - 1%
Arkansas Post,ARPO26,May 18 2015,Lawn,7,97.5,95 - 100%
Arkansas Post,ARPO26,May 18 2015,Trail,2,3,1 - 5%
Arkansas Post,ARPO26,May 20 2019,Lawn,7,97.5,95 - 100%
Arkansas Post,ARPO26,May 20 2019,Trail,2,3,1 - 5%
Arkansas Post,ARPO27,Jun  5 2007,Trail,1,0.5,trace - 1%
Arkansas Post,ARPO27,Jun  5 2007,Woodland,6,85,75 - 95%
Arkansas Post,ARPO27,Jun  7 2011,Lawn,2,3,1 - 5%
Arkansas Post,ARPO27,Jun  7 2011,Stream,1,0.5,trace - 1%
Arkansas Post,ARPO27,Jun  7 2011,Trail,2,3,1 - 5%
Arkansas Post,ARPO27,Jun  7 2011,Woodland,5,62.5,50 - 75%
Arkansas Post,ARPO27,May 18 2015,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO27,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO27,May 20 2019,Trail,2,3,1 - 5%
Arkansas Post,ARPO27,May 20 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO28,Jun  7 2007,Stream,2,3,1 - 5%
Arkansas Post,ARPO28,Jun  7 2007,Woodland Swamp,5,62.5,50 - 75%
Arkansas Post,ARPO28,May 19 2015,Old Field,3,15,5 - 25%
Arkansas Post,ARPO28,May 19 2015,Pond,5,62.5,50 - 75%
Arkansas Post,ARPO28,May 19 2015,Shrub,3,15,5 - 25%
Arkansas Post,ARPO28,May 19 2015,Woodland,3,15,5 - 25%
Arkansas Post,ARPO29,Jun  7 2007,Field/Prairie,7,97.5,95 - 100%
Arkansas Post,ARPO29,May 19 2015,Field/Prairie,6,85,75 - 95%
Arkansas Post,ARPO29,May 19 2015,Shrub,3,15,5 - 25%
Arkansas Post,ARPO3,Jun  5 2007,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO3,Jun  8 2011,Pond,2,3,1 - 5%
Arkansas Post,ARPO3,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO3,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO3,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO30,Jun  7 2007,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO30,Jun  7 2011,Field/Prairie,1,0.5,trace - 1%
Arkansas Post,ARPO30,Jun  7 2011,Pond,2,3,1 - 5%
Arkansas Post,ARPO30,Jun  7 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO30,May 19 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO30,May 20 2019,Stream,3,15,5 - 25%
Arkansas Post,ARPO30,May 20 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO31,Jun  7 2007,Field/Prairie,6,85,75 - 95%
Arkansas Post,ARPO31,Jun  7 2007,Pasture Road,1,0.5,trace - 1%
Arkansas Post,ARPO31,May 19 2015,Old Field,6,85,75 - 95%
Arkansas Post,ARPO31,May 19 2015,Shrub,3,15,5 - 25%
Arkansas Post,ARPO32,Jun  7 2007,Upland Prairie,5,62.5,50 - 75%
Arkansas Post,ARPO32,Jun  7 2007,Woodland,3,15,5 - 25%
Arkansas Post,ARPO32,Jun  7 2011,Field/Prairie,6,85,75 - 95%
Arkansas Post,ARPO32,Jun  7 2011,Woodland,2,3,1 - 5%
Arkansas Post,ARPO32,May 19 2015,Field/Prairie,6,85,75 - 95%
Arkansas Post,ARPO32,May 19 2015,Woodland,3,15,5 - 25%
Arkansas Post,ARPO32,May 20 2019,Field/Prairie,3,15,5 - 25%
Arkansas Post,ARPO32,May 20 2019,Woodland,6,85,75 - 95%
Arkansas Post,ARPO33,Jun  7 2007,Field/Prairie,7,97.5,95 - 100%
Arkansas Post,ARPO33,May 19 2015,Field/Prairie,3,15,5 - 25%
Arkansas Post,ARPO33,May 19 2015,Shrub,5,62.5,50 - 75%
Arkansas Post,ARPO33,May 19 2015,Woodland,2,3,1 - 5%
Arkansas Post,ARPO34,Jun  7 2007,Field/Prairie,6,85,75 - 95%
Arkansas Post,ARPO34,Jun  7 2007,Pasture Road,2,3,1 - 5%
Arkansas Post,ARPO34,May 19 2015,Field/Prairie,3,15,5 - 25%
Arkansas Post,ARPO34,May 19 2015,Pasture Road,3,15,5 - 25%
Arkansas Post,ARPO34,May 19 2015,Woodland,5,62.5,50 - 75%
Arkansas Post,ARPO35,Jun  7 2007,Field/Prairie,7,97.5,95 - 100%
Arkansas Post,ARPO35,Jun  7 2011,Field/Prairie,7,97.5,95 - 100%
Arkansas Post,ARPO35,May 19 2015,Field/Prairie,5,62.5,50 - 75%
Arkansas Post,ARPO35,May 19 2015,Shrub,3,15,5 - 25%
Arkansas Post,ARPO35,May 20 2019,Field/Prairie,6,85,75 - 95%
Arkansas Post,ARPO35,May 20 2019,Woodland,2,3,1 - 5%
Arkansas Post,ARPO36,Jun  6 2007,Woodland Swamp,7,97.5,95 - 100%
Arkansas Post,ARPO36,May 19 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO4,Jun  5 2007,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO4,Jun  8 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO4,May 18 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO4,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO5,Jun  5 2007,Lawn,2,3,1 - 5%
Arkansas Post,ARPO5,Jun  5 2007,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO5,Jun  5 2007,Woodland,4,37.5,25 - 50%
Arkansas Post,ARPO5,Jun  7 2011,Lawn,2,3,1 - 5%
Arkansas Post,ARPO5,Jun  7 2011,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO5,Jun  7 2011,Woodland,5,62.5,50 - 75%
Arkansas Post,ARPO5,May 18 2015,Lawn,3,15,5 - 25%
Arkansas Post,ARPO5,May 18 2015,Woodland,5,62.5,50 - 75%
Arkansas Post,ARPO5,May 21 2019,Paved Road,2,3,1 - 5%
Arkansas Post,ARPO5,May 21 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO6,Jun  7 2007,Field/Prairie,6,85,75 - 95%
Arkansas Post,ARPO6,Jun  7 2007,Stream,1,0.5,trace - 1%
Arkansas Post,ARPO6,May 19 2015,Pond,3,15,5 - 25%
Arkansas Post,ARPO6,May 19 2015,Shrub,4,37.5,25 - 50%
Arkansas Post,ARPO6,May 19 2015,Woodland,4,37.5,25 - 50%
Arkansas Post,ARPO7,Jun  7 2007,Field/Prairie,1,0.5,trace - 1%
Arkansas Post,ARPO7,Jun  7 2007,Woodland,6,85,75 - 95%
Arkansas Post,ARPO7,Jun  7 2011,Field/Prairie,1,0.5,trace - 1%
Arkansas Post,ARPO7,Jun  7 2011,Pond,1,0.5,trace - 1%
Arkansas Post,ARPO7,Jun  7 2011,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO7,May 19 2015,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO7,May 20 2019,Field/Prairie,1,0.5,trace - 1%
Arkansas Post,ARPO7,May 20 2019,Stream,3,15,5 - 25%
Arkansas Post,ARPO7,May 20 2019,Woodland,7,97.5,95 - 100%
Arkansas Post,ARPO8,Jun  7 2007,Field/Prairie,7,97.5,95 - 100%
Arkansas Post,ARPO8,May 19 2015,Old Field,5,62.5,50 - 75%
